599.5,504.0,470.14285714285717,464.42857142857144,508.14285714285717,213.5,402.71428571428572,230.57142857142858,22.285714285714285,34.857142857142854,-1067.7142857142858,-151.07142857142858,-68.214285714285708,645.5,438.71428571428572,502.92857142857144,423.71428571428572,458.85714285714283,445.35714285714283,243.42857142857142,196.57142857142858,-62.857142857142854,-95.142857142857139,502.21428571428572,489.07142857142856,564.57142857142856,0.0
606.0,510.0,481.0,510.0,509.0,239.0,467.0,1664.0,204.0,180.0,5055.0,2145.0,3511.0,652.0,503.0,506.0,511.0,470.0,475.0,327.0,1056.0,604.0,212.0,8229.0,10662.0,5428.0,0.0
593.0,485.0,447.0,304.0,508.0,199.0,224.0,-76.0,-228.0,-108.0,-14119.0,-2378.0,-2110.0,639.0,355.0,488.0,137.0,448.0,404.0,185.0,-232.0,-616.0,-452.0,-5175.0,-3200.0,-1685.0,0.0
4.0311288741492746,7.9011753194427623,8.3225780935025764,65.691610994875447,0.34992710611188249,15.055848412778717,66.81683766774934,421.20807791157,104.58860124413214,74.68682915333595,4902.6327829118136,1451.2320610081488,1638.0303581074536,4.0311288741492746,42.385018531532666,5.6627137072795977,135.50299341523711,5.68025581487744,19.084800020873541,37.828021144033812,305.43966303527446,276.23355985802442,180.01383166811581,3383.1942045218461,3340.8013038851645,1687.0269586416434,0.0
628.5,508.64285714285717,464.14285714285717,472.71428571428572,508.0,189.57142857142858,390.71428571428572,249.14285714285714,68.571428571428569,2.2857142857142856,-70.857142857142861,-32.642857142857146,-305.42857142857144,674.5,424.28571428571428,487.5,383.35714285714283,440.92857142857144,404.71428571428572,127.0,227.14285714285714,70.0,-32.857142857142854,100.85714285714286,207.71428571428572,258.0,1.0
635.0,509.0,470.0,493.0,508.0,192.0,419.0,276.0,144.0,24.0,214.0,456.0,-33.0,681.0,480.0,496.0,511.0,444.0,417.0,137.0,252.0,124.0,-12.0,867.0,757.0,1029.0,1.0
622.0,508.0,455.0,427.0,508.0,187.0,372.0,184.0,16.0,-16.0,-440.0,-423.0,-803.0,668.0,384.0,481.0,262.0,439.0,393.0,120.0,176.0,16.0,-76.0,-566.0,-337.0,-432.0,1.0
4.0311288741492746,0.4791574237499549,4.7937033530178619,19.244400192666703,0.0,1.3477115902938006,12.69098989400732,21.826776291182032,29.036219464942857,12.803060858518903,149.50148453293374,257.18937079315617,208.10392811756145,4.0311288741492746,37.041344798613828,4.3053123331198959,101.44710595242454,1.3868919884962572,7.6010203396703018,5.9039938056490922,16.982584116244091,26.479102272223223,19.838120384959943,443.87093638045877,342.24707628333334,441.91612003055189,1.0
672.5,461.85714285714283,490.5,386.14285714285717,508.0,173.28571428571428,358.35714285714283,252.0,44.285714285714285,78.571428571428569,658.0,1400.2857142857142,-580.35714285714289,718.5,472.07142857142856,495.28571428571428,509.5,446.14285714285717,425.78571428571428,196.14285714285714,250.57142857142858,-24.571428571428573,-56.0,4766.5714285714284,1017.2857142857143,-1169.0,2.0
679.0,510.0,505.0,448.0,508.0,190.0,382.0,360.0,284.0,176.0,8021.0,5097.0,-267.0,725.0,486.0,501.0,511.0,449.0,443.0,241.0,380.0,132.0,24.0,8030.0,3644.0,3224.0,2.0
666.0,404.0,470.0,311.0,508.0,159.0,340.0,156.0,-116.0,-140.0,-602.0,-1431.0,-985.0,712.0,450.0,489.0,499.0,436.0,414.0,185.0,184.0,-324.0,-240.0,-1021.0,-2374.0,-4951.0,2.0
4.0311288741492746,42.270991645499372,12.459935794377111,46.625954058193116,0.0,11.208597283390302,13.651829510347389,45.607017003965517,107.17637570940754,76.950553962281788,2090.157752077921,1673.8277530674341,203.29837577274625,4.0311288741492746,11.112825831406866,4.0957917676661282,3.3112362818569312,3.9974481656094909,7.8118826286677949,15.514312023129495,62.803223627129071,104.50270966118829,62.955766784533502,2564.8242132547712,1777.9843896378616,2463.8281479959478,2.0
716.0,489.53333333333336,485.0,459.53333333333336,508.0,208.0,435.53333333333336,235.46666666666667,116.53333333333333,45.333333333333336,-1326.6666666666667,-889.66666666666663,-3.0,762.0,382.26666666666665,499.60000000000002,511.0,437.86666666666667,426.13333333333333,206.33333333333334,242.66666666666666,40.533333333333331,-43.466666666666669,-1629.9333333333334,96.86666666666666,1571.0666666666666,3.0
723.0,501.0,494.0,508.0,508.0,211.0,453.0,352.0,252.0,152.0,-446.0,103.0,539.0,769.0,507.0,507.0,511.0,444.0,458.0,234.0,628.0,524.0,716.0,3386.0,5009.0,8911.0,3.0
709.0,483.0,468.0,425.0,508.0,204.0,419.0,116.0,0.0,-96.0,-2428.0,-2461.0,-390.0,755.0,236.0,489.0,511.0,431.0,372.0,149.0,-236.0,-216.0,-340.0,-10175.0,-4284.0,-1722.0,3.0
