1,427.38,463.74,398.83,510.21,428.74,326.05,248.04,51.957,68.044,39.541,-149.54,-266.74,1,510,448.88,457.93,491.01,472.36,431.92,228.02,63.959,3.9835,147.86,-101.72,262.21
2,427.54,464.11,397.98,510.06,428.37,325.69,248.66,53.93,66.614,35.203,-138.8,-255.04,2,510,449.15,455.81,491.01,472.51,431.85,228.96,66.725,5.3041,145.41,-86.116,259.29
3,427.69,464.49,397.15,509.92,428,325.35,249.16,55.71,65.334,31.261,-129.78,-245.3,3,510,449.41,453.71,491.01,472.67,431.78,229.82,69.013,6.4574,143.12,-72.029,256.63
4,427.84,464.86,396.32,509.78,427.63,325.01,249.48,57.16,64.264,28.041,-123.76,-239.08,4,510,449.67,451.65,491.01,472.82,431.71,230.52,70.479,7.3268,141.1,-60.713,254.5
5,427.98,465.22,395.52,509.64,427.27,324.7,249.61,58.226,63.332,25.736,-121.35,-237.12,5,510,449.92,449.65,491.01,472.97,431.64,231.02,71.005,7.8731,139.45,-52.926,253.06
6,428.11,465.57,394.75,509.51,426.91,324.42,249.59,58.935,62.383,24.37,-122.28,-239.31,6,510,450.17,447.73,491,473.11,431.58,231.28,70.709,8.1293,138.15,-48.819,252.45
7,428.23,465.91,394,509.38,426.56,324.16,249.51,59.369,61.267,23.776,-125.49,-244.66,7,510,450.4,445.91,491,473.25,431.51,231.3,69.894,8.1732,137.17,-47.944,252.76
8,428.35,466.23,393.3,509.25,426.21,323.94,249.43,59.62,59.942,23.616,-129.44,-251.61,8,510,450.61,444.19,491,473.39,431.45,231.07,68.941,8.0956,136.39,-49.378,254.04
9,428.44,466.53,392.64,509.13,425.88,323.75,249.37,59.764,58.52,23.44,-132.39,-258.39,9,510,450.82,442.59,491,473.52,431.39,230.64,68.197,7.9775,135.67,-51.952,256.32
10,428.53,466.83,392.04,509.02,425.55,323.6,249.31,59.842,57.227,22.786,-132.93,-263.39,10,510,451,441.11,491,473.64,431.34,230.07,67.897,7.8786,134.86,-54.513,259.56
11,428.6,467.1,391.48,508.92,425.24,323.5,249.19,59.873,56.317,21.298,-130.23,-265.58,11,510,451.17,439.76,490.99,473.75,431.28,229.44,68.129,7.835,133.87,-56.17,263.67
12,428.66,467.36,390.99,508.82,424.95,323.43,248.96,59.86,55.959,18.858,-124.35,-264.62,12,510,451.31,438.53,490.99,473.86,431.24,228.87,68.853,7.8623,132.69,-56.465,268.45
13,428.71,467.61,390.56,508.73,424.67,323.41,248.63,59.801,56.175,15.689,-116.3,-261,13,510,451.43,437.43,490.99,473.96,431.19,228.47,69.937,7.9588,131.39,-55.432,273.58
14,428.74,467.84,390.21,508.65,424.41,323.42,248.26,59.689,56.84,12.406,-107.87,-255.84,14,510,451.53,436.44,490.99,474.05,431.15,228.3,71.206,8.1069,130.13,-53.554,278.64
15,428.76,468.07,389.92,508.57,424.17,323.47,247.95,59.513,57.744,9.9749,-101.42,-250.69,15,510,451.6,435.56,490.99,474.13,431.11,228.39,72.467,8.2741,129.15,-51.62,283.14
16,428.76,468.29,389.72,508.5,423.96,323.56,247.83,59.273,58.669,9.5888,-99.393,-247.23,16,510,451.64,434.78,490.99,474.2,431.08,228.71,73.532,8.4155,128.73,-50.548,286.52
17,428.75,468.5,389.59,508.44,423.76,323.68,248,58.995,59.456,12.452,-103.94,-246.87,17,510,451.66,434.08,490.99,474.26,431.05,229.19,74.24,8.4799,129.13,-51.2,288.24
